current_aqi,pm25,pm10,no2,so2,co,o3,temperature,humidity,wind_speed,pressure,next_day_aqi
377.95033554418137,256.37997145397685,364.6535006034981,54.7993067454696,25.416636861895263,5733.724165531021,43.0649609141923,16.07288636418661,32.17205301140137,5.414214514710519,998.5888539048179,287.0226310927799
111.30581759165875,55.63031148276117,88.32978410300245,13.566146129463558,8.398499207037842,1604.5749865359453,58.791888427500226,16.842015768101902,57.56358716813387,4.3286436722726,1005.4382022949981,90.19277361486209
98.18473589905327,54.09613946532137,86.97508194113495,8.58480094786976,2.9247374064102987,644.5389284501563,50.89047604943788,35.61820465728551,89.6619869546188,10.156450002626274,995.3392655756631,58.01377018690494
98.86393923697653,39.963166987373654,84.30736388594842,13.050611313735272,4.515360202286443,1603.4656348547035,45.80162548639645,25.052098937611742,81.57369069587048,7.177551019004941,1013.7338000347985,74.05800305132217
150.8241644726012,60.64447747656971,119.32599136059828,7.931346322488159,6.936799102218771,1485.2240751055142,74.69487078044764,29.66503069344824,78.20934335392431,2.5259208167036,1009.0854179841642,121.01012516074
245.64526560186226,115.95389647841226,252.1956283480481,14.806167928489241,10.137371118482406,4172.062094443272,14.905315381405371,38.4597769097973,65.40842294811873,3.2133755459330495,1002.7676414595578,197.7172723185617
205.7363580161098,88.51645488680614,162.7963090395521,23.89368028174284,4.22466279328091,2903.888814040761,52.42693052133477,32.31473725220802,52.7205114413242,1.115865223041115,1008.7317775487344,170.0135125635901
145.22853028515803,69.42844647270321,105.36060843371165,11.491186767669568,10.014716403680879,1416.9036172039337,33.59635213506412,39.15785623989173,53.45280282789753,3.9464192848729924,995.905780563449,117.99404075515798
283.0967447306232,128.27481199946155,204.58415422678905,41.08827137760645,7.556859741188467,2928.4643822555645,17.615654671128304,27.574657265119306,26.522420225343,8.199458815552594,1017.1473451251214,194.87689892997182
79.98236008037799,32.67727370099502,51.88668521563338,7.486833693342573,6.376900459768046,1277.5270880334654,51.8398442202669,23.62270058914634,24.858946646747277,2.6040212539484817,999.3085701606171,51.491337661703994
145.6221988701438,97.97334032047394,156.1543083057866,13.533614869762818,9.666038891050267,1929.62369900871,25.423182196351185,22.045107266516062,83.25788892180137,1.640827104067708,1011.5258599462052,119.41711798497741
177.53559261628743,71.45220659780152,136.1641661942357,20.915104399085262,9.7290571842751,2667.519434300853,33.24018537011878,18.950428532195914,50.64890657010214,4.191676939666415,1021.4790013180378,135.85940400862216
216.11009321332546,134.1664715329358,238.51137708905603,27.393436015427152,6.326922305237407,1593.7632729406691,55.630785655906834,16.10389566821875,24.051203478307656,7.544005685140613,991.3504962956038,150.83185312585303
357.62566339899587,159.37386205790258,262.46990648821856,34.888484090668925,18.2115784663213,6009.774134273315,97.63380819395393,16.594470470502138,69.7290705648239,5.936970526401679,1003.5636880033459,283.68708854386784
105.85972632809468,71.31440397121554,102.27774835816551,7.558394005321594,3.7756485175067565,1038.0466917141164,71.58295061232003,23.129964813984426,71.24768003612266,4.320188006922231,994.7221215888222,75.01477135177286
241.120808517853,161.02982704575206,212.54733418103802,30.702120942677187,8.472828837862503,3447.5257911786507,35.16596183411423,23.352377830337097,37.05802685967559,10.653945216238784,1021.8030198624333,154.92786492491078
274.73826461067824,163.79080569839815,245.18684474907124,22.538188562993795,19.16897087736212,1846.295365646071,44.41654473178389,26.45353587099632,50.80396923418013,5.888413521391102,1002.6027105575148,207.12038197834266
39.973677469599025,24.05097231429346,33.5925765938676,2.6986660148005543,1.7124189954293256,392.5936231311352,46.55198370888795,32.748521137185165,63.00680514030279,5.733036710723578,997.4669324332558,13.666588216273098
281.2442863176185,112.94819547889146,226.67579311691935,31.82673375837946,13.230695391012928,4143.574712888682,23.82738610099394,37.77898605396182,64.72113240967208,0.8640527140723835,1013.6766801490243,238.08485823483096
93.32537318553535,64.90420120842651,90.946892651495,5.5104308820642265,6.586707387845297,850.4827103139254,24.458876997371267,20.931150241762715,58.333661945060776,7.852442563161607,1009.0117475598975,63.1350895264862
47.97218498367019,31.822338406498808,62.11101237445669,7.058400270544621,1.212134187882392,873.3184181063003,23.355525113862804,37.77744529796968,47.314734580457696,5.782466171764208,1018.5927838609431,19.01622575327559
428.0207810189333,286.1455321571444,471.3082517195915,48.46895615373864,23.830943493648608,6385.396344519746,56.94977239632252,19.169685833741035,25.1615045487942,2.1683870962619873,1016.3573855552996,338.99285388375966
435.2217742220605,260.1639828072686,355.39455036440154,64.66940849241793,23.80355876825268,7857.570467076635,70.67674780657374,44.660808620696194,21.67127114269357,3.303000593068826,1024.1134448533492,337.6515145229648
367.6108596900783,185.0685696518101,375.9588495325668,30.83863325933343,16.731026795453698,4018.303037970366,63.16486161497439,23.551013492478404,54.46510535588956,2.8271829155198764,993.1686307519727,301.54690813959064
150.9839207445494,100.87154134014499,183.75440986705942,22.212832345614306,10.536636136687717,831.8877549307891,97.99904669080136,40.12005044112448,35.22070002213511,1.904129540645347,992.809546892478,122.75530395585727
61.999009022745064,30.221731806716637,45.700860439629444,4.002421962167052,4.747475145667396,845.7966469099806,21.328711503188668,20.713974836674602,90.38666340011449,5.508725720486051,1021.7576244479451,45.0920170877663
314.22020140022744,178.73268090385693,376.2703735334339,16.98972202629334,15.05747972295914,3169.822768101363,98.78269656724797,43.519283413117705,68.03127632984312,4.677801131611389,1023.4506278376535,257.33117433110624
209.26557230802857,89.96730662452505,120.62209035305338,11.15352144420893,9.912663867188547,2453.1838163780994,52.000654049910274,39.79880355636635,63.91310882879106,4.641415018372392,1004.2322021077296,169.83080549966778
72.47644098325489,49.036595238250705,72.65446560422836,6.993037047122615,3.632796356063972,1102.8488682532377,29.67695089994239,25.781677816411026,50.49138892712,3.392573931750431,1005.9554440385572,42.4033878569552
232.92607134784618,103.00716144628444,203.6289072570823,13.579687729799298,14.764587802906753,3612.6763802352025,94.89527434051814,27.644151782845633,44.714394450733046,5.518905135483919,1002.9044400078612,176.35550316056512
34.78706407954391,16.26187550948609,31.522672195020604,3.5210349045794738,2.0901326500834903,188.3144219438138,52.175197913013335,15.115139805689283,33.48559744178681,6.796514548274057,1017.219040627799,10.0
411.0077728938763,233.22235235003336,363.90722044587443,34.01091390157544,13.715369229664088,6797.879538146119,41.26122596894683,22.542967329388976,24.51073136803437,7.5322703747780615,1016.9775316571893,307.0358240590241
131.27539208800727,82.60213929360118,111.9938297358845,10.9697523627146,3.128781058158867,1628.1802963956438,29.242909343616095,23.678893678558545,67.58732316544334,3.027995213904475,997.7146881527749,101.50867787148462
304.88458227221224,178.60303216592618,370.1137527967249,34.62296745362402,23.462468575806096,4070.356005708687,34.108790600422196,28.582160968797854,78.44003383434045,8.870199048999869,1003.436294545215,232.81628980091978
154.0357627184467,72.34138238067553,114.46778580365482,10.21408071346461,5.493560028167099,1458.7052376129484,98.12975592044974,19.171494419855,84.33219998208534,0.8108343191390079,997.4352836962848,138.5331732521966
243.62924910645864,97.52062546543785,143.95429827727227,30.856944656912304,14.207434828511738,2756.057534761538,37.35760959142969,29.36300664366748,74.32308735890123,9.13006268294262,991.6318450752466,173.69430342697427
255.08542011761025,159.97559020804874,282.269832424898,27.60103117519773,17.781055760628785,3993.522192971374,98.00253313836446,35.05405456257756,87.27131614236491,3.754127409185545,991.9642512422375,200.60540812694057
99.48741587597662,69.19968563748338,146.6482837728575,14.076918473163172,3.782173795094021,1656.5358163317853,39.71934879508784,26.138468944299554,93.71048835998093,4.7550099171238305,995.1388093512153,77.96980743561
436.92138993876017,280.92906585163666,376.2179350982452,37.78673805196524,25.39649481728619,4721.631510640778,30.827661902970576,21.965858266965782,92.1250975935417,7.178180298188473,991.0458712312115,355.4043730865645
353.30711404527926,190.10112725574717,378.15366378502944,52.38537547989053,9.353457649218926,5429.1866841334295,26.502776461166256,31.43149460861684,64.41727125819068,7.520191027673516,1004.8111322196706,267.3719914447937
423.9845448726013,284.5488232475577,516.5203952374465,45.613429515340684,33.153847417526386,3761.019573673577,47.066905474659734,15.87011708880831,36.815000243877236,5.343278560898341,992.2406828629721,322.7617210023185
404.775760683889,211.6792253688562,356.23585846251063,59.63973976089392,9.507978815098577,7075.617911471427,31.312580368152446,25.22512352329344,27.976657435574623,11.285837894907969,1019.6593987068743,298.49875404089516
277.0969908887666,154.47609290315117,304.26729660398865,14.60469212523209,12.82695283407541,3920.150313479148,72.72441674443478,30.827707287240422,94.54437485798141,10.370742370746623,1014.9228692088885,218.94365858220183
416.4059210599402,226.16626650123044,490.60936020609694,51.13366115739285,21.740201077160982,6923.913433540925,31.57945618275806,25.07528448595567,43.12926735766686,3.087920426105535,1017.4274995114151,334.2984403962211
58.05177588232539,31.01631857359744,46.71943372369902,7.6432217650087555,3.9143677808881607,705.7541776304231,85.18571604980822,25.362942782925835,22.547829444118754,7.272467230624048,1011.6118041366315,20.070382777268858
104.27263084023244,65.95840661129475,94.27320477734433,5.768083391229546,2.843275965499691,879.7105726260576,85.06101326393502,40.4488998791161,49.32845723058105,8.791327585175177,1013.2357066144341,68.02427979722057
39.44773423153137,22.013045649232883,46.702736120947506,4.256290854999756,1.8322872326173574,451.22159438617115,35.69737366432595,43.01975361585494,76.10748014380027,2.994851198481082,993.9693511822384,32.30682719793914
159.89204222820368,79.14898112605677,150.54593451557096,20.81702121852884,6.073130540587447,1714.4073931915773,77.81861174381469,39.82177942045976,86.80999898699164,0.712179885714131,992.0358676986707,147.137972172771
187.13123456647727,89.34533081479611,151.36773544907422,19.855348657383484,7.245841716869437,1869.5810358521053,87.1791288381508,17.966023502354677,55.817288498123716,11.719452215353082,1024.6224939268996,113.84318816237415
136.68008366277525,56.21982539745633,102.0914706696042,7.706208870682889,9.120289524656917,1118.3993021991237,63.111955954343195,23.692273331429888,42.052168634207476,11.521006774210509,1003.0532276575447,84.57893022725985
376.3571289353296,216.38974859471523,426.51555811395997,44.91623771202792,7.650458514313855,6167.555133175507,42.96991697776494,36.33883100074995,78.38031511207001,4.183998456464351,991.7944506733528,313.10158880207615
173.40393047824338,81.32443617796116,162.30151201018865,9.720970841832814,11.261721469441545,1091.6254145358862,49.68704680414112,44.23178385007975,57.78262643682638,3.2498205161970275,995.5876097222455,142.57390302153414
140.8018391655737,62.5779942650444,133.16001203912091,18.550204346175068,9.662372148405094,2578.562365319352,80.76059785313036,22.26844645410242,26.452219339849492,2.278068910056344,1020.5972098920777,98.96029518847479
253.35931575804685,151.0398999804654,254.37513290256504,13.758276911581389,18.7692975961588,1931.9587393019829,36.39857175971327,41.94631437267901,86.58122797862488,8.402176129761738,997.2029536819497,201.0726612413913
80.59741673914795,48.710078627421886,76.18596386311778,5.137258234573433,4.643451571252308,1587.6163597455811,40.10161009385746,37.17044961489204,69.18552849706089,9.185854225254488,1006.3464724945014,46.611020961169466
364.94470172423706,228.32636353131466,428.27126691605343,28.28714084277063,14.600459353364979,7235.766163217327,24.470590263206564,44.503510991385966,22.760908891013607,5.334626570748738,1013.3615965099345,275.64272500140976
52.056776782301455,28.68708773854725,48.02663450990586,5.8999318003639925,2.3755633220025985,571.3650630942897,45.914716271170235,17.807564452252024,20.67925542826977,3.2923082515926385,1023.8053719642073,26.084800652321437
444.36138273822246,296.92955527885135,544.9068909130131,65.60369709303242,34.74202363974777,8806.04997968351,17.786361902453734,26.84237244579112,26.579118018243406,5.660323501602108,990.4932374587823,329.32362453417414
352.06525079756267,239.7222242113133,402.25082824342957,21.751395755610282,25.65542067887005,6349.858636438386,38.89309968902003,29.34345007003501,81.64665438284032,6.438132549213403,1007.0653920499334,285.0626240558605
105.44774305969413,67.71973024780831,97.3603993847583,6.777207316576416,5.041620519047629,657.6200152556421,43.613144285307136,35.162478757337354,56.09807685802063,6.749144534815956,1024.8611144117872,63.90118628759716
22.37451036314903,13.216132030242262,22.764576974922228,1.9440549695219493,1.7135245888053299,429.81274327897927,32.993121918171894,34.619161088253875,45.14758964792779,5.598725721471823,994.2602708094071,10.0
370.6484142355787,182.03147263983902,349.8328241727234,49.52675044802417,25.71458345812211,2089.6104169439527,19.122230722148934,42.190360341426924,38.69700592819835,0.5429381066507111,994.3300939590376,293.40898955157974
323.94865785447536,225.10656957291306,454.5701728981036,31.33331689789317,23.99338423454743,2503.7066587923055,56.950051830539955,40.16019367764996,58.01434880286878,5.925444517864274,993.0464810478385,250.8161393342592
333.4730822576245,160.81434269258597,280.45919234277744,27.39850192828459,20.33473305670175,4591.5685644911755,87.85730527799237,16.66118006748539,26.228016861370143,4.49362672594764,1007.7745413048472,253.89135926361072
351.64624907495664,162.037563570086,234.7461032663511,37.316834710021574,25.128374624741955,2184.095134553689,40.20802712204234,29.596203690296612,66.28853450231864,6.900462971767231,1002.1943919113529,278.6784954598603
51.83920024565886,27.61195479147089,46.200845691188995,3.9424914323858986,3.8104906192888945,384.95356492609153,31.31214142781248,27.211836906572987,48.5395541183434,1.2978537291653953,1015.0688919732901,34.47307332615454
174.1402632740372,72.62557489416545,145.80779111854343,15.692822350009026,4.444232800930157,3361.320978930549,35.653439592145304,44.91433759576124,84.38300246041229,10.610676498300473,1009.9953832314485,119.70973211098112
69.82369559580577,48.426108131349515,80.94779148449359,5.8135568491478535,5.440174893651582,1390.9102392874527,87.56984631738132,27.81774582733474,76.58201406482317,10.567571673744249,1010.329399863201,40.22248889364884
391.1344731265052,225.50078396827024,434.5124351729656,51.00945116848144,15.651944479321063,6638.353101916237,57.502683064701785,35.47857420008059,21.377463168051722,6.987327477143657,1007.8870675197102,304.68479276186173
288.0181945358499,163.33097857956423,286.8896084331169,41.02115628860183,13.362307642361229,3665.9361537429136,21.77113161436973,23.532882994016717,32.48735475345718,8.97687621717862,1024.7222716532622,198.23774228074743
162.28615068663916,96.84245644451866,146.91976936600994,20.441112257707704,10.956623781353656,3003.026353127918,73.82994841499162,33.438868677521306,55.552588546320685,5.535893017067452,1008.8667163671302,104.13302310059389
47.33009062299016,25.989288536515364,52.40832184182445,4.4446910756060785,2.8347779563180637,316.0931376127586,23.893203991010452,21.198992658553,69.401019886986,7.2884482093599905,992.5327059451391,31.12992684003004
153.72239833773475,62.967623559168665,86.6303595940056,15.4388781475262,11.311446662692182,2942.765984391062,15.4219962648013,33.10819966948836,73.63444621970416,7.603253080020019,1001.2768123338708,111.07100331285847
159.82882847150123,93.29103017517117,165.34913891417094,9.990479620909545,7.037970567615221,1641.9685304714321,33.011638884812555,41.04570715763943,81.2182447226391,4.569718717050324,1017.3237086774144,124.49256090020697
333.73065668536753,205.19501615141957,305.33058022776146,41.61169788447404,14.149275373498511,5981.234587382811,25.128116156508927,15.577133743376613,23.69139609950642,11.55002999292852,1011.9959318769695,229.58101522559645
294.14971268274167,154.435870006107,210.08823583010349,32.252800605766616,6.442270212924382,4419.776243444531,64.44977269372012,30.13759228618038,21.386240000991982,7.429942506486294,1013.9381710416219,223.02457721773004
401.50147930782043,251.817179461082,441.34499824181154,56.30817330896346,19.177124980924578,7790.780700834004,53.61097666060377,44.47111873069194,65.03792999792987,11.891112436520913,1022.2632180304616,305.908913722534
223.0524178196382,104.41092372754554,182.67797239024978,15.62730095258196,14.151392516058904,4008.289692465893,75.16580954435805,19.7778756734496,74.28702103958409,5.4722638335873794,1005.5323100728177,177.41142644455599
71.42552575346974,33.31164935753922,64.49837563523592,8.997660056441635,2.7192214102018917,1308.4061509907947,56.04139452342213,20.502369841466653,79.00220918308563,0.8716888272563843,990.6832717645136,64.72573599513514
326.69525850588786,146.49835275830526,288.6421333587361,38.70266147699504,15.60413865024999,4729.343582802251,47.71053416884489,29.12471163304629,31.67866884290252,3.978025304954031,1024.653150122863,254.14648836116896
347.1375709052659,177.59503555291562,347.20048599736225,26.585375829536407,11.512423922946235,6073.997283857891,57.359682139396874,41.12979540980728,92.6552012876422,7.984058920365802,1005.9102217668691,286.9072031965145
261.3491949548834,170.94945205176361,285.2467445449132,30.509346765152163,17.345032155225084,4274.880225675521,49.103750177900004,31.88278828311343,37.207181614597616,10.96895022530487,993.4164068751433,173.52278708620807
351.5158873804612,227.91362791197926,425.86135629515,50.06898728345084,8.306564258505857,2609.7759111156315,13.337820452263557,30.261259337117522,38.77477849631228,7.574388808286344,1009.200443628065,267.7651527115266
232.332106436688,119.61554896401046,217.610673382142,32.954822086030575,14.479629989514473,3422.0087621292396,71.2629201696616,17.602711773138637,31.571677960054117,5.925282152036236,1010.6571111477849,165.52060796514758
244.77511663425744,141.1705288469996,237.08257394852532,29.853423702742834,10.460807467021061,1767.9208833985372,96.59172935930098,43.85958043724043,23.243558229209153,1.4285449484601653,1009.7516695884544,191.79700441527058
203.84263789417633,125.61698497389361,230.8201326946641,11.172066901781458,4.58559590847752,3677.696630746685,47.983020133244175,25.413477944390976,80.72930936029104,2.1646985031364454,1023.7721275858771,163.0920653246365
30.93022449996093,14.61026370703124,31.448929966284137,4.244444402660271,2.202484846328655,185.24875398949365,48.1359685391242,22.55421456442688,20.42326526889856,1.114897865998251,1001.187240145469,15.180905289959014
66.39331360712092,29.906358596663907,44.0701406982925,7.686875814246802,3.2707545090566033,1314.9660548207032,14.119199077352189,27.35231834229155,54.783489645674734,8.678597547647449,991.2079594308083,33.80551898903068
33.514549845295726,23.179627823796164,49.02943023707453,2.7161339174627765,1.8754453257317762,368.97508480088334,90.13411762180735,27.425464851174596,26.897538788426328,10.057551091603427,1022.1913283265304,10.0
293.6564768434256,171.86750219117877,231.69629194850654,20.181551992786556,18.77106276572822,2219.8786070276424,93.62092487166369,28.755993261841788,23.359651035916592,2.391047941310778,996.6933499144699,235.06738084555036
155.17307186282048,107.75601644454729,169.9905351649886,9.561824631503027,9.2024561613118,2953.738781512697,83.18252062127289,35.65614605637495,90.09926964516268,4.240171969265324,1016.230728311325,129.1824093929598
238.6853972008222,119.65938546401243,186.58855613912365,13.133351285388748,15.240399694456578,1356.064779501766,19.571092438767103,41.03839705843396,81.90498714671637,6.009738054096656,997.1403389119555,177.73188832677224
410.25358378822,250.62781584462164,467.1022276165331,51.450035191224444,26.968799253015657,4944.205738686283,91.02013130385453,16.719386403805686,49.6157194507642,2.142045198750453,1019.014140697991,331.5092083380456
127.19565853401623,59.37252825618535,84.19632817462332,9.359603482823532,7.040164185069681,2105.521494026897,12.156009705553677,29.723056940001157,54.39452968502388,5.286199956256883,1021.7233889066814,83.72869896597612
196.4646569053208,93.98084337201041,196.80649182079497,10.29971732113452,8.239387798160303,1915.7773867308997,50.01168909126779,27.41934374478216,85.10844192730238,11.618569243749194,993.687484659027,145.83235562439071
344.8869895735109,190.91931029769685,390.5629204923039,30.945697394644547,11.929133634716296,4460.257907140732,55.05612886912551,15.3264033845647,79.76276900028799,8.770204045202277,995.1546090948103,274.74736583975636
118.38321116139765,58.70451047746869,110.76714789005153,11.632418151044735,8.78097929460653,1835.6731859640124,85.06018909237049,39.49468352707506,71.87112530967326,2.419715592471819,1022.3851064032235,105.31841100008634
53.10136122638099,23.91082445380132,40.94901918320161,3.5537036234641994,4.152286996782156,1023.7754632907321,77.57732921085739,18.129396033621703,60.24240349717439,1.63636752717766,1016.9746541451907,40.32932081262657
144.59312475292023,69.24047254253145,148.15109980268556,7.866564894237024,5.994797017101712,945.7170567531542,81.73872068498972,18.442440285210147,65.58668280046732,5.619235193985586,991.3613905288215,108.67887154575705
89.3251535192219,36.688030654807484,75.12504941061684,6.155623957174297,2.3884334573587753,657.2902592959558,88.11108546016372,16.4489525415511,49.501876497091914,11.861437965911533,996.3769822609858,31.31616111913432
419.76999050730643,256.61676527314063,448.9211691923223,49.49519551432776,14.000269311617268,5302.980915212403,52.846382844345314,21.012649014434515,59.60727683020023,9.622749582987383,1004.4226675707364,321.1038918395525
367.4917632126993,201.2513506907265,388.75442043592955,21.396975557249167,22.13771879461481,4144.250336064445,80.22271181654543,20.30448844663495,60.47733467208372,3.8709192394732956,1020.246942440546,287.16502196966906
292.3636152994821,125.21141920307372,226.66233847502997,30.845444052847288,8.880837820806068,3263.3458368267657,16.1229784964895,25.435975082654846,84.862971069702,0.8022281475602482,995.2870148779858,259.1551011375693
394.7280537807186,178.22295223832225,325.9961592338665,25.515694592751604,26.370729868995625,3731.9258104303667,50.00917804754849,34.77811182753089,36.39905440502221,5.229822587160005,1015.3449050527491,299.9480012117698
365.5789930666192,157.47693918597906,251.62900946470995,25.432934756487818,27.55800780113865,4902.513726333063,12.7119407382677,16.628826828854372,38.49662242359052,2.3461790504749676,992.9300017733085,277.78099193710307
100.22512532099542,58.50920742245523,100.39455323004097,8.95088427718142,7.799428138292582,1829.0408894067136,92.37835587867346,40.80827280524359,35.82031768186354,2.573229904304303,1006.3509140011903,72.38456055570508
403.80036935069046,172.93280162729255,236.9714242197231,24.261349261374942,8.301945952436386,2993.721468954038,96.25724037576288,24.797358460696678,63.43758306020844,2.3664288381642753,1015.5147921758887,331.56165168780296
251.9171640237298,157.77186547292214,255.84503785220653,16.959151723173616,19.520872076445094,2073.100643813392,17.55451542593465,33.198219932157755,72.13682865097272,8.775488084542529,992.2649699931177,202.43158767765053
367.1992667205469,149.13918504848235,287.27870850617313,31.173470296557728,23.651916210513146,5530.884780966539,57.936397996698446,15.360153366322628,37.88768981629859,0.9121762404075224,997.1483551112424,288.4638484761044
405.3192589671021,192.45074646529048,415.2883933571146,33.62808264965706,10.15041585077267,2368.266168706803,39.26256457031822,25.974237452051014,70.77211484694274,6.994427970639198,1017.713317756872,318.1805899190191
156.74149423790146,104.57792538932125,226.59502524281527,19.581267937361734,7.039954577423484,2367.8095822421465,40.82808561965902,15.061527357161049,67.10683439222602,9.15399016362697,995.7231494178353,104.20531834657814
67.32232754690101,41.44089124416011,74.59984450057568,3.869568261388394,4.174167995180068,654.1604375478947,50.56300552379362,19.9637482073165,44.08086279226378,2.2987049675954054,1013.3637503865976,39.207078104626234
118.01211989303492,49.788192253300316,91.9070126976933,16.054967532602408,9.134271381451274,1223.5271153137614,21.255936872909565,28.435512914139554,37.23641323902378,10.768706634110151,1012.4765340498229,55.31512749226446
203.6563491092902,131.63080302305167,193.12200983726413,26.805903847299327,6.078833199822235,2257.17231839141,26.269317890552138,31.052622658492492,86.13544649981185,1.3985459439299692,1008.2137810618005,163.53837174594815
371.74634934667205,203.683741698348,392.2495255885732,47.06277703588855,10.283989861718304,3808.100243156614,61.96317941151503,19.58785799164037,62.72516522307586,8.351119078806864,997.0598689055294,291.678465746522
390.11415080022766,255.1482727868952,347.9183766402331,31.574761186347896,18.858439189979414,6873.087409757827,11.688031849373946,37.35648832846957,72.7924408948665,2.477591301152196,1004.5929058603871,317.0034338101927
22.989416128412003,13.338963449283339,20.758323245739998,3.0412279856493853,1.7951500218648064,441.190502439168,63.98209198127807,20.67010996561814,89.40041151287205,9.769365580395611,1011.7618839939033,10.0
239.62134010835325,144.86305950309793,275.461020766778,16.361394950768887,18.75821816097857,3167.8353621920783,38.70254690080024,18.47535276471172,35.40481625943139,7.071074731581326,1020.860349580372,167.27268559186916
199.48673135397496,139.25180620511404,219.91746973770793,12.456135150335086,6.717692630281448,2738.5892534359714,84.89857733236015,25.00273538283523,46.291570234345656,7.275867181957129,1017.9249301082459,147.9510173860953
115.506358502414,54.25341325907171,72.9633639916972,6.294592162419781,4.523324739667156,699.6504996505332,64.00058569558155,31.542859909828596,52.58375414391104,4.479258951774202,1011.2570629135475,86.45420841482452
71.54210795348361,42.00835768139673,86.06182371634245,10.297129736871259,5.328593499602029,1123.0593487227559,73.72820806409547,44.66705449259244,37.46708830372175,3.757521425214607,997.996483453127,50.63080517716293
165.17452370356003,88.87981938741146,140.36763268978757,13.346281517575456,10.58611606901742,2273.046415582232,20.298266311415077,27.56147188905451,83.03154048139737,5.828192300002115,997.5844777121805,138.09304957396836
425.45117268238323,175.21593296362408,237.7320496163547,60.312718953720434,33.329413341091495,2448.8620021726238,33.92761282135197,27.779892517263324,26.25523318196455,9.213708381636454,1018.4860542054089,320.9132757411045
158.97726076892474,64.28105519187828,87.89208766653891,12.282798764326616,11.698962028126218,1268.063839104214,99.7002648074833,16.78000410349565,37.93695738789987,2.4345277869885127,1013.2547735482264,102.09338306595747
243.07996734964743,105.92661058079197,161.7057543706554,34.2151087437955,7.99873180023112,1951.7258372807412,49.02870222183014,37.974590194779104,34.327560229904606,9.88709889783872,1002.5321182070008,164.69341639062702
322.2981523249265,191.679581529454,279.8932760303826,45.24837397275783,21.137476830118153,2438.030586896455,42.29786847917887,20.453490055831303,91.50437965114129,6.018135835300763,1024.0018436702157,260.3793380083789
176.3607290230964,100.55188030705746,200.7890438874679,25.108054519080792,4.041114559048987,2624.1928559962757,88.64698230795467,37.34410693636134,67.05156215646733,5.700460616171159,1021.1416272115205,136.2344280480639
437.8662955700131,247.84496376971504,393.9534467029674,43.61820162786979,30.243410464795826,8287.317703394241,12.976714797682137,42.31850633189824,73.7161407546256,0.6908806226887414,1013.5029094495637,370.89092116016946
433.85233682510784,177.6872739900136,359.67923657850133,59.26189885052782,24.336255163674526,7134.541101824855,58.12960255085076,38.04662286274083,28.131582545670902,1.9282454379141376,1002.9230399879443,362.1235456061168
128.2663872049066,69.36529483622331,101.0278742926807,18.608450018147085,9.923464720928871,1559.7965204615862,28.92314924073319,34.273602612366446,34.5507917758988,5.467685688884779,1000.8064804585063,80.17696920864388
233.81685753372574,158.38446351506585,276.1577665564376,19.28093420234694,18.1446434627645,2586.194359325947,43.13375123083869,33.117488864658895,80.74163535534645,11.784932113116758,1022.8784333924525,153.72324916521873
